Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,response_time_hrs,Price_Category,order_year,order_month,order_day
60656,1,10,10,3846,10138,2023-09-08 11:55:00,2023-07-08 11:25:00,2023-07-08 11:27:00,2023-08-07,684,2,979.0,427.0,860,30,3,3,2,5,0.03333333333333333,0,2023.0,9.0,8.0
76114,1,10,40,15665,41966,2023-09-08 11:55:00,2023-07-08 13:21:00,2023-07-08 13:22:00,2023-08-07,684,2,979.0,427.0,886,17,0,3,1,5,0.016666666666666666,0,2023.0,9.0,8.0
84548,2,11,14,5864,223,2023-09-08 11:55:00,2023-07-08 13:47:00,2023-07-08 15:28:00,2023-08-07,684,2,979.0,427.0,56,7,3,0,2,1,1.6833333333333333,0,2023.0,9.0,8.0
77269,1,10,39,11630,61979,2023-09-08 11:55:00,2023-07-08 20:19:00,2023-07-08 20:26:00,2023-08-07,684,2,979.0,427.0,188,24,2,1,1,4,0.11666666666666667,0,2023.0,9.0,8.0
11490,1,2,50,4253,2194,2023-09-08 11:55:00,2023-07-08 21:08:00,2023-07-08 21:27:00,2023-08-07,684,2,979.0,427.0,1118,19,0,0,1,4,0.31666666666666665,0,2023.0,9.0,8.0
9204,1,10,40,4253,49315,2023-09-08 11:55:00,2023-07-08 15:31:00,2023-07-08 15:36:00,2023-08-07,684,2,979.0,427.0,1197,12,2,3,0,5,0.08333333333333333,0,2023.0,9.0,8.0
23838,1,10,13,12113,39537,2023-09-08 11:55:00,2023-07-08 18:05:00,2023-07-08 18:14:00,2023-08-07,684,2,979.0,427.0,231,12,2,1,0,5,0.15,0,2023.0,9.0,8.0
46491,1,8,34,4253,38236,2023-09-08 11:55:00,2023-07-08 19:44:00,2023-07-08 19:46:00,2023-08-07,684,2,979.0,427.0,690,12,1,4,1,5,0.03333333333333333,0,2023.0,9.0,8.0
38340,1,2,50,4253,32108,2023-09-08 11:55:00,2023-06-08 16:05:00,2023-07-08 08:42:00,2023-08-07,684,2,979.0,427.0,810,2,3,0,1,1,712.6166666666667,0,2023.0,9.0,8.0
67431,1,2,50,4253,53933,2023-09-08 11:55:00,2023-07-08 02:53:00,2023-07-08 02:54:00,2023-08-07,684,2,979.0,427.0,728,11,3,1,2,5,0.016666666666666666,0,2023.0,9.0,8.0
37285,1,9,36,4232,15111,2023-09-08 11:55:00,2023-07-08 11:24:00,2023-07-08 11:28:00,2023-08-07,684,2,979.0,427.0,147,30,3,3,2,5,0.06666666666666667,0,2023.0,9.0,8.0
21185,1,10,39,5408,29248,2023-09-08 11:55:00,2023-07-08 16:28:00,2023-07-08 16:30:00,2023-08-07,684,2,979.0,427.0,819,36,2,3,0,5,0.03333333333333333,0,2023.0,9.0,8.0
18422,1,10,39,4253,19748,2023-09-08 11:55:00,2023-07-08 19:12:00,2023-07-08 19:55:00,2023-08-07,684,2,979.0,427.0,499,6,2,3,1,5,0.7166666666666667,0,2023.0,9.0,8.0
34894,1,10,40,4253,17196,2023-09-08 11:55:00,2023-07-08 19:44:00,2023-07-08 20:13:00,2023-08-07,684,2,979.0,427.0,1342,17,0,3,1,5,0.48333333333333334,0,2023.0,9.0,8.0
3488,0,10,13,4253,4137,2023-09-08 11:55:00,2023-07-08 09:04:00,2023-07-08 09:05:00,2023-08-07,684,2,979.0,427.0,1290,39,5,4,2,5,0.016666666666666666,0,2023.0,9.0,8.0
18885,1,10,40,4253,15474,2023-09-08 11:55:00,2023-07-08 15:42:00,2023-07-08 15:43:00,2023-08-07,684,2,979.0,427.0,231,12,2,1,0,5,0.016666666666666666,0,2023.0,9.0,8.0
83376,1,7,31,4253,25491,2023-09-08 11:55:00,2023-07-08 17:34:00,2023-07-08 17:35:00,2023-08-07,684,2,979.0,427.0,126,27,0,0,1,5,0.016666666666666666,0,2023.0,9.0,8.0
76280,1,10,40,5662,57811,2023-09-08 11:55:00,2023-07-08 18:13:00,2023-07-08 18:13:00,2023-08-07,684,2,979.0,427.0,727,10,0,3,2,4,0.0,0,2023.0,9.0,8.0
36227,1,10,40,2683,57760,2023-09-08 11:55:00,2023-07-08 22:11:00,2023-07-08 22:12:00,2023-08-07,684,2,979.0,427.0,894,13,0,0,1,5,0.016666666666666666,0,2023.0,9.0,8.0
21475,1,1,22,4253,40646,2023-09-08 11:55:00,2023-07-08 07:24:00,2023-07-08 08:40:00,2023-08-07,684,2,979.0,427.0,1196,4,3,0,2,1,1.2666666666666666,0,2023.0,9.0,8.0
25230,1,10,40,6398,34165,2023-09-08 11:55:00,2023-07-08 19:58:00,2023-07-08 20:00:00,2023-08-07,684,2,979.0,427.0,1103,5,5,4,1,2,0.03333333333333333,0,2023.0,9.0,8.0
8556,2,8,34,17045,61089,2023-09-08 11:55:00,2023-07-08 21:17:00,2023-07-08 21:40:00,2023-08-07,684,2,979.0,427.0,1176,5,5,4,1,5,0.38333333333333336,0,2023.0,9.0,8.0
34082,1,10,45,4253,19317,2023-09-08 11:55:00,2023-07-08 00:40:00,2023-07-08 10:39:00,2023-08-07,684,2,979.0,427.0,577,24,2,1,1,5,9.983333333333333,0,2023.0,9.0,8.0
44297,1,5,24,4253,61656,2023-09-08 11:55:00,2023-07-08 15:03:00,2023-07-08 15:06:00,2023-08-07,684,2,979.0,427.0,777,20,0,3,2,5,0.05,0,2023.0,9.0,8.0
38262,1,10,40,4253,40735,2023-09-08 11:55:00,2023-07-08 14:26:00,2023-07-08 14:50:00,2023-08-07,684,2,979.0,427.0,1088,12,2,1,2,4,0.4,0,2023.0,9.0,8.0
3388,1,10,39,13670,21437,2023-09-08 11:55:00,2023-07-08 15:16:00,2023-07-08 15:46:00,2023-08-07,684,2,979.0,427.0,970,9,3,3,2,5,0.5,0,2023.0,9.0,8.0
44217,1,11,14,4253,51436,2023-09-08 11:55:00,2023-07-08 23:21:00,2023-07-08 23:23:00,2023-08-07,684,2,979.0,427.0,705,28,0,3,1,5,0.03333333333333333,0,2023.0,9.0,8.0
9986,1,5,25,4253,10978,2023-09-08 11:55:00,2023-07-08 09:44:00,2023-07-08 09:45:00,2023-08-07,684,2,979.0,427.0,532,15,2,0,2,5,0.016666666666666666,0,2023.0,9.0,8.0
73696,1,10,39,16128,47324,2023-09-08 11:55:00,2023-07-08 13:19:00,2023-07-08 13:21:00,2023-08-07,684,2,979.0,427.0,551,6,2,3,2,5,0.03333333333333333,0,2023.0,9.0,8.0
77988,1,5,33,4253,40258,2023-09-08 11:55:00,2023-07-08 19:22:00,2023-07-08 19:26:00,2023-08-07,684,2,979.0,427.0,81,13,0,0,1,4,0.06666666666666667,0,2023.0,9.0,8.0
25176,1,10,40,15201,15011,2023-09-08 11:55:00,2023-07-08 23:18:00,2023-07-08 23:41:00,2023-08-07,684,2,979.0,427.0,1351,24,2,3,1,1,0.38333333333333336,0,2023.0,9.0,8.0
69523,1,10,40,4253,40490,2023-09-08 11:55:00,2023-07-08 10:07:00,2023-07-08 10:10:00,2023-08-07,684,2,979.0,427.0,1178,34,2,0,2,5,0.05,0,2023.0,9.0,8.0
50125,1,5,17,4253,15343,2023-09-08 11:55:00,2023-07-08 11:44:00,2023-07-08 12:24:00,2023-08-07,684,2,979.0,427.0,861,34,2,0,2,5,0.6666666666666666,0,2023.0,9.0,8.0
79339,1,2,50,4253,33763,2023-09-08 11:55:00,2023-07-08 13:14:00,2023-07-08 13:15:00,2023-08-07,684,2,979.0,427.0,132,34,2,0,2,5,0.016666666666666666,0,2023.0,9.0,8.0
30597,1,10,40,4253,10846,,2023-07-08 09:15:00,2023-07-08 09:20:00,2023-08-07,1732,2,719.0,427.0,1231,36,2,0,2,3,0.08333333333333333,0,,,
75590,1,10,40,4253,66774,2023-09-08 11:55:00,2023-07-08 21:29:00,2023-07-08 21:31:00,2023-08-07,684,2,979.0,427.0,486,12,1,4,1,5,0.03333333333333333,0,2023.0,9.0,8.0
1625,1,10,13,4253,59954,2023-09-08 11:55:00,2023-07-08 09:55:00,2023-07-08 10:05:00,2023-08-07,684,2,979.0,427.0,147,30,3,3,2,5,0.16666666666666666,0,2023.0,9.0,8.0
5198,1,10,40,11190,25568,2023-09-08 11:55:00,2023-07-08 01:07:00,2023-07-08 01:18:00,2023-08-07,684,2,979.0,427.0,674,11,3,3,2,1,0.18333333333333332,0,2023.0,9.0,8.0
65314,1,10,40,4483,21909,2023-09-08 11:55:00,2023-07-08 11:22:00,2023-07-08 11:24:00,2023-08-07,684,2,979.0,427.0,1010,29,2,3,4,5,0.03333333333333333,0,2023.0,9.0,8.0
60498,1,10,40,10116,18774,2023-09-08 11:55:00,2023-07-08 15:20:00,2023-07-08 15:41:00,2023-08-07,684,2,979.0,427.0,100,37,2,1,2,1,0.35,0,2023.0,9.0,8.0
16909,1,10,10,4253,17762,2023-09-08 11:55:00,2023-07-08 18:28:00,2023-07-08 18:29:00,2023-08-07,684,2,979.0,427.0,911,6,2,2,1,5,0.016666666666666666,0,2023.0,9.0,8.0
57519,1,10,13,15615,31571,2023-09-08 11:55:00,2023-07-08 22:09:00,2023-07-08 22:13:00,2023-08-07,684,2,979.0,427.0,1342,17,0,3,1,5,0.06666666666666667,0,2023.0,9.0,8.0
45891,1,1,22,4253,10348,2023-09-08 11:55:00,2023-07-08 10:01:00,2023-07-08 11:04:00,2023-08-07,684,2,979.0,427.0,699,18,5,4,2,5,1.05,0,2023.0,9.0,8.0
1205,1,5,42,4253,21472,2023-09-08 11:55:00,2023-07-08 16:58:00,2023-07-08 17:20:00,2023-08-07,684,2,979.0,427.0,114,18,5,4,1,5,0.36666666666666664,0,2023.0,9.0,8.0
70332,1,5,25,15808,52757,2023-09-08 11:55:00,2023-07-08 22:08:00,2023-07-08 22:15:00,2023-08-07,684,2,979.0,427.0,398,1,4,4,1,5,0.11666666666666667,0,2023.0,9.0,8.0
35162,1,10,40,4253,32660,2023-09-08 11:55:00,2023-07-08 16:10:00,2023-07-08 16:21:00,2023-08-07,684,2,979.0,427.0,33,33,2,3,1,5,0.18333333333333332,0,2023.0,9.0,8.0
17487,1,10,39,4253,8638,2023-09-08 11:55:00,2023-07-08 19:06:00,2023-07-08 21:05:00,2023-08-07,684,2,979.0,427.0,585,25,3,1,1,4,1.9833333333333334,0,2023.0,9.0,8.0
4919,1,9,37,4253,27335,,2023-07-08 08:08:00,2023-07-08 08:18:00,2023-08-07,922,2,495.0,427.0,903,12,2,1,2,5,0.16666666666666666,0,,,
26601,1,9,37,4253,57981,2023-09-08 11:55:00,2023-07-08 13:59:00,2023-07-08 14:02:00,2023-08-07,684,2,979.0,427.0,544,32,1,4,2,5,0.05,0,2023.0,9.0,8.0
38374,1,5,11,4253,59320,2023-03-08 23:25:00,2023-05-08 22:34:00,2023-07-08 13:22:00,2023-08-07,13,8,20999.0,427.0,1208,2,3,0,1,5,1454.8,1,2023.0,3.0,8.0
55754,1,1,22,10359,5686,2023-09-08 11:55:00,2023-07-08 13:32:00,2023-07-08 18:16:00,2023-08-07,684,2,979.0,427.0,861,34,2,0,2,5,4.733333333333333,0,2023.0,9.0,8.0
30523,1,2,50,8470,2961,2023-09-08 11:55:00,2023-07-08 13:26:00,2023-07-08 13:28:00,2023-08-07,684,2,979.0,427.0,187,15,2,0,2,5,0.03333333333333333,0,2023.0,9.0,8.0
56117,1,10,55,4079,579,2023-09-08 11:55:00,2023-07-08 17:25:00,2023-07-08 17:29:00,2023-08-07,684,2,979.0,427.0,1008,7,3,3,2,5,0.06666666666666667,0,2023.0,9.0,8.0
50261,1,2,50,4253,41360,2023-09-08 11:55:00,2023-07-08 20:56:00,2023-07-08 20:56:00,2023-08-07,684,2,979.0,427.0,324,29,2,3,4,5,0.0,0,2023.0,9.0,8.0
46757,1,10,39,4253,61958,,2023-05-08 07:13:00,2023-07-08 22:35:00,2023-08-07,1342,5,2999.0,427.0,569,37,2,1,2,5,1479.3666666666666,1,,,
24575,1,10,40,4253,3443,2023-09-08 11:55:00,2023-07-08 09:13:00,2023-07-08 09:49:00,2023-08-07,684,2,979.0,427.0,472,6,3,3,0,4,0.6,0,2023.0,9.0,8.0
21151,1,10,13,13334,7648,2023-09-08 11:55:00,2023-07-08 14:09:00,2023-07-08 14:13:00,2023-08-07,684,2,979.0,427.0,140,7,3,3,2,5,0.06666666666666667,0,2023.0,9.0,8.0
9316,1,5,25,3326,18223,2023-09-08 11:55:00,2023-07-08 20:03:00,2023-07-08 23:07:00,2023-08-07,684,2,979.0,427.0,251,2,3,0,1,1,3.066666666666667,0,2023.0,9.0,8.0
83319,1,8,34,18059,18998,2023-09-08 11:55:00,2023-07-08 11:19:00,2023-07-08 11:49:00,2023-08-07,684,2,979.0,427.0,353,11,2,3,2,5,0.5,0,2023.0,9.0,8.0
81058,1,7,23,4253,2891,2023-09-08 11:55:00,2023-07-08 18:52:00,2023-07-08 18:57:00,2023-08-07,684,2,979.0,427.0,999,18,3,1,1,5,0.08333333333333333,0,2023.0,9.0,8.0
12877,1,5,11,4253,22115,,2023-07-08 13:40:00,2023-07-08 13:42:00,2023-08-07,1219,1,3779.0,427.0,839,12,2,1,2,5,0.03333333333333333,1,,,
12098,2,10,40,12685,55921,2023-09-08 11:55:00,2023-07-08 21:24:00,2023-07-08 21:26:00,2023-08-07,684,2,979.0,427.0,810,2,3,0,1,5,0.03333333333333333,0,2023.0,9.0,8.0
67954,1,10,40,4253,4094,,2023-07-08 16:38:00,2023-07-08 16:42:00,2023-08-07,596,7,1239.0,427.0,466,11,2,3,2,5,0.06666666666666667,1,,,
81390,1,9,37,14925,5552,,2023-07-08 23:29:00,2023-07-08 23:29:00,2023-08-07,1360,2,1199.0,427.0,471,11,3,3,2,4,0.0,1,,,
76681,1,5,25,4253,60488,2023-09-08 11:55:00,2023-07-08 11:16:00,2023-07-08 11:52:00,2023-08-07,684,2,979.0,427.0,559,13,1,4,2,1,0.6,0,2023.0,9.0,8.0
40503,1,5,11,4253,60526,2023-09-08 11:55:00,2023-07-08 11:47:00,2023-07-08 18:27:00,2023-08-07,684,2,979.0,427.0,1179,26,1,4,2,1,6.666666666666667,0,2023.0,9.0,8.0
46011,1,5,25,4253,66198,2023-09-08 11:55:00,2023-07-08 00:12:00,2023-07-08 00:13:00,2023-08-07,684,2,979.0,427.0,81,13,0,0,1,5,0.016666666666666666,0,2023.0,9.0,8.0
39453,1,10,12,7523,36082,2023-09-08 11:55:00,2023-07-08 16:55:00,2023-07-08 19:55:00,2023-08-07,684,2,979.0,427.0,254,19,0,2,1,3,3.0,0,2023.0,9.0,8.0
27416,1,8,34,4253,34761,2023-09-08 11:55:00,2023-07-08 19:48:00,2023-07-08 19:55:00,2023-08-07,684,2,979.0,427.0,781,29,2,3,0,5,0.11666666666666667,0,2023.0,9.0,8.0
2119,1,5,25,4253,58670,2023-09-08 11:55:00,2023-07-08 11:29:00,2023-07-08 12:29:00,2023-08-07,684,2,979.0,427.0,1123,15,2,0,2,4,1.0,0,2023.0,9.0,8.0
13086,1,5,11,4253,30595,2023-09-08 11:55:00,2023-07-08 18:47:00,2023-07-08 18:47:00,2023-08-07,684,2,979.0,427.0,23,12,2,3,2,1,0.0,0,2023.0,9.0,8.0
47366,1,10,40,4253,41795,2023-09-08 11:55:00,2023-07-08 17:15:00,2023-07-08 17:17:00,2023-08-07,684,2,979.0,427.0,353,11,2,3,2,5,0.03333333333333333,0,2023.0,9.0,8.0
31006,1,10,40,4253,59756,2023-09-08 11:55:00,2023-07-08 11:59:00,2023-07-08 12:00:00,2023-08-07,684,2,979.0,427.0,480,38,1,4,2,5,0.016666666666666666,0,2023.0,9.0,8.0
58443,2,10,39,11048,51405,2023-09-08 11:55:00,2023-07-08 20:19:00,2023-07-08 20:25:00,2023-08-07,684,2,979.0,427.0,439,8,1,4,1,5,0.1,0,2023.0,9.0,8.0
76424,1,10,13,4521,16536,2023-09-08 11:55:00,2023-06-08 18:54:00,2023-07-08 06:28:00,2023-08-07,684,2,979.0,427.0,259,12,2,1,2,5,707.5666666666667,0,2023.0,9.0,8.0
49419,1,5,15,4253,53097,2023-09-08 11:55:00,2023-07-08 05:16:00,2023-07-08 05:23:00,2023-08-07,684,2,979.0,427.0,428,11,3,3,2,4,0.11666666666666667,0,2023.0,9.0,8.0
30443,1,10,20,4253,4550,2023-09-08 11:55:00,2023-07-08 17:39:00,2023-07-08 18:07:00,2023-08-07,684,2,979.0,541.0,1320,37,2,2,1,1,0.4666666666666667,0,2023.0,9.0,8.0
32713,1,5,15,4253,2164,2023-09-08 11:55:00,2023-07-08 22:55:00,2023-07-08 22:57:00,2023-08-07,684,2,979.0,427.0,181,29,0,0,1,4,0.03333333333333333,0,2023.0,9.0,8.0
22227,0,9,36,4409,49826,2023-04-08 12:14:00,2023-07-08 12:07:00,2023-07-08 17:49:00,2023-08-07,1324,2,799.0,427.0,561,14,2,3,2,4,5.7,0,2023.0,4.0,8.0
48027,1,7,31,4253,4205,2023-09-08 11:55:00,2023-07-08 19:09:00,2023-07-08 19:14:00,2023-08-07,684,2,979.0,427.0,63,15,1,4,1,5,0.08333333333333333,0,2023.0,9.0,8.0
73354,1,9,37,15634,26660,2023-09-08 11:55:00,2023-07-08 22:14:00,2023-07-08 22:28:00,2023-08-07,684,2,979.0,427.0,1307,33,0,1,1,5,0.23333333333333334,0,2023.0,9.0,8.0
66234,1,2,50,4253,48046,2023-09-08 11:55:00,2023-07-08 19:24:00,2023-07-08 19:38:00,2023-08-07,684,2,979.0,427.0,1086,23,0,2,1,5,0.23333333333333334,0,2023.0,9.0,8.0
23718,1,7,56,4253,14814,2023-09-08 11:55:00,2023-07-08 22:05:00,2023-07-08 22:23:00,2023-08-07,684,2,979.0,427.0,772,10,2,3,1,5,0.3,0,2023.0,9.0,8.0
35593,1,3,27,4253,65761,2023-09-08 11:55:00,2023-07-08 07:00:00,2023-07-08 20:43:00,2023-08-07,684,2,979.0,427.0,861,34,2,0,2,5,13.716666666666667,0,2023.0,9.0,8.0
73628,1,10,40,615,18916,2023-09-08 11:55:00,2023-07-08 15:12:00,2023-07-08 15:15:00,2023-08-07,684,2,979.0,427.0,590,30,0,3,4,5,0.05,0,2023.0,9.0,8.0
52235,1,5,15,4253,61808,2023-09-08 11:55:00,2023-07-08 16:09:00,2023-07-08 16:12:00,2023-08-07,684,2,979.0,427.0,585,25,3,1,1,5,0.05,0,2023.0,9.0,8.0
46477,1,5,25,4253,61904,2023-09-08 11:55:00,2023-07-08 17:55:00,2023-07-08 18:01:00,2023-08-07,684,2,979.0,427.0,516,16,5,4,1,4,0.1,0,2023.0,9.0,8.0
83705,1,5,25,4253,13252,2023-09-08 11:55:00,2023-07-08 19:36:00,2023-07-08 20:04:00,2023-08-07,684,2,979.0,427.0,82,27,0,0,1,1,0.4666666666666667,0,2023.0,9.0,8.0
9512,1,10,40,4253,48789,2023-09-08 11:55:00,2023-07-08 22:06:00,2023-07-08 22:09:00,2023-08-07,684,2,979.0,427.0,1261,6,3,3,0,5,0.05,0,2023.0,9.0,8.0
9581,1,10,55,4253,4190,2023-09-08 11:55:00,2023-07-08 10:51:00,2023-07-08 10:56:00,2023-08-07,684,2,979.0,427.0,377,27,2,3,2,5,0.08333333333333333,0,2023.0,9.0,8.0
9941,1,8,34,4253,4608,2023-09-08 11:55:00,2023-07-08 12:50:00,2023-07-08 13:41:00,2023-08-07,684,2,979.0,427.0,147,30,3,3,2,4,0.85,0,2023.0,9.0,8.0
14137,1,5,11,4253,15424,2023-09-08 11:55:00,2023-07-08 17:20:00,2023-07-08 19:11:00,2023-08-07,684,2,979.0,427.0,17,6,2,3,1,5,1.85,0,2023.0,9.0,8.0
27547,1,9,36,16503,27321,2023-09-08 11:55:00,2023-07-08 09:16:00,2023-07-08 09:18:00,2023-08-07,684,2,979.0,427.0,298,30,3,3,2,5,0.03333333333333333,0,2023.0,9.0,8.0
23780,1,5,25,4253,11555,2023-09-08 11:55:00,2023-07-08 21:16:00,2023-07-08 21:19:00,2023-08-07,684,2,979.0,427.0,801,2,3,0,1,3,0.05,0,2023.0,9.0,8.0
52461,1,5,11,6214,25396,2023-02-08 16:21:00,2023-07-08 13:21:00,2023-07-08 13:30:00,2023-08-07,1609,1,210.0,427.0,148,39,5,4,2,5,0.15,0,2023.0,2.0,8.0
25478,1,5,42,4253,16469,2023-09-08 11:55:00,2023-06-08 14:55:00,2023-07-08 18:44:00,2023-08-07,684,2,979.0,427.0,1200,19,1,4,2,4,723.8166666666667,0,2023.0,9.0,8.0
23562,1,10,40,4253,51453,2023-09-08 11:55:00,2023-07-08 10:02:00,2023-07-08 10:05:00,2023-08-07,684,2,979.0,427.0,100,37,2,1,2,3,0.05,0,2023.0,9.0,8.0
40651,1,5,15,4253,60461,2023-09-08 11:55:00,2023-07-08 15:46:00,2023-07-08 17:04:00,2023-08-07,684,2,979.0,427.0,1059,5,4,3,1,5,1.3,0,2023.0,9.0,8.0
80868,2,10,39,4253,61427,2023-09-08 11:55:00,2023-07-08 19:04:00,2023-07-08 19:10:00,2023-08-07,684,2,979.0,427.0,500,27,4,0,2,5,0.1,0,2023.0,9.0,8.0
26359,1,5,25,4253,2165,2023-09-08 11:55:00,2023-07-08 18:51:00,2023-07-08 18:53:00,2023-08-07,684,2,979.0,427.0,783,7,1,4,1,5,0.03333333333333333,0,2023.0,9.0,8.0
23314,2,10,40,4253,4857,2023-09-08 11:55:00,2023-07-08 21:30:00,2023-07-08 21:32:00,2023-08-07,684,2,979.0,427.0,610,30,3,2,3,4,0.03333333333333333,0,2023.0,9.0,8.0
45318,2,7,31,15737,54998,2023-09-08 11:55:00,2023-06-08 11:21:00,2023-07-08 16:04:00,2023-08-07,684,2,979.0,427.0,1292,7,1,4,2,5,724.7166666666667,0,2023.0,9.0,8.0
4202,1,5,15,4253,39200,2023-09-08 11:55:00,2023-06-08 11:47:00,2023-07-08 16:51:00,2023-08-07,684,2,979.0,427.0,573,7,1,4,2,4,725.0666666666667,0,2023.0,9.0,8.0
61222,1,5,25,4253,60221,2023-09-08 11:55:00,2023-06-08 23:58:00,2023-07-08 00:12:00,2023-08-07,684,2,979.0,427.0,957,29,0,0,1,5,696.2333333333333,0,2023.0,9.0,8.0
20071,1,10,39,4253,44656,2023-09-08 11:55:00,2023-07-08 08:38:00,2023-07-08 08:39:00,2023-08-07,684,2,979.0,427.0,156,7,3,1,2,5,0.016666666666666666,0,2023.0,9.0,8.0
79708,1,10,13,4253,43018,2023-09-08 11:55:00,2023-07-08 13:06:00,2023-07-08 13:13:00,2023-08-07,684,2,979.0,427.0,244,30,3,3,2,4,0.11666666666666667,0,2023.0,9.0,8.0
1393,2,2,50,10548,23606,2023-09-08 11:55:00,2023-07-08 16:32:00,2023-07-08 16:32:00,2023-08-07,684,2,979.0,427.0,1344,38,3,1,1,5,0.0,0,2023.0,9.0,8.0
41144,1,9,36,14828,39404,,2023-07-08 07:25:00,2023-07-08 08:59:00,2023-08-07,1120,7,2069.0,427.0,1308,15,2,0,2,5,1.5666666666666667,1,,,
74738,1,3,27,5277,6197,2023-09-08 11:55:00,2023-07-08 12:04:00,2023-07-08 12:06:00,2023-08-07,684,2,979.0,427.0,1089,6,3,3,0,5,0.03333333333333333,0,2023.0,9.0,8.0
6256,1,5,33,4253,43115,2023-09-08 11:55:00,2023-07-08 13:36:00,2023-07-08 13:37:00,2023-08-07,684,2,979.0,427.0,246,19,1,4,2,4,0.016666666666666666,0,2023.0,9.0,8.0
28892,1,10,40,4253,48533,2023-09-08 11:55:00,2023-07-08 16:40:00,2023-07-08 16:41:00,2023-08-07,684,2,979.0,427.0,769,38,3,3,1,5,0.016666666666666666,0,2023.0,9.0,8.0
69368,1,10,20,4253,63124,2023-09-08 11:55:00,2023-07-08 21:16:00,2023-07-08 21:29:00,2023-08-07,684,2,979.0,427.0,109,39,0,3,4,5,0.21666666666666667,0,2023.0,9.0,8.0
35005,1,10,10,4253,27327,2023-09-08 11:55:00,2023-07-08 14:16:00,2023-07-08 15:10:00,2023-08-07,684,2,979.0,427.0,970,9,3,3,2,5,0.9,0,2023.0,9.0,8.0
68776,1,5,15,8719,38127,2023-09-08 11:55:00,2023-07-08 19:09:00,2023-07-08 19:35:00,2023-08-07,684,2,979.0,427.0,301,23,0,2,1,5,0.43333333333333335,0,2023.0,9.0,8.0
83544,1,9,36,4253,66772,2023-09-08 11:55:00,2023-07-08 10:17:00,2023-07-08 10:18:00,2023-08-07,684,2,979.0,427.0,1334,22,3,3,2,5,0.016666666666666666,0,2023.0,9.0,8.0
62358,2,10,39,13448,67134,2023-09-08 11:55:00,2023-07-08 14:55:00,2023-07-08 15:00:00,2023-08-07,684,2,979.0,427.0,993,18,2,3,2,5,0.08333333333333333,0,2023.0,9.0,8.0
40128,2,10,40,4253,1685,2023-09-08 11:55:00,2023-07-08 17:53:00,2023-07-08 17:54:00,2023-08-07,684,2,979.0,427.0,1288,1,2,3,2,4,0.016666666666666666,0,2023.0,9.0,8.0
52196,1,5,11,4253,2554,,2023-07-08 13:10:00,2023-07-08 13:12:00,2023-08-07,38,1,2299.0,427.0,1367,19,1,4,2,1,0.03333333333333333,1,,,
56014,1,10,40,4253,31259,2023-09-08 11:55:00,2023-07-08 07:03:00,2023-07-08 07:10:00,2023-08-07,684,2,979.0,427.0,974,15,2,0,2,5,0.11666666666666667,0,2023.0,9.0,8.0
48253,1,10,40,4253,7655,2023-09-08 11:55:00,2023-07-08 18:57:00,2023-07-08 19:01:00,2023-08-07,684,2,979.0,427.0,1070,18,5,4,1,5,0.06666666666666667,0,2023.0,9.0,8.0
75889,1,10,13,4253,17837,2023-09-08 11:55:00,2023-06-08 20:03:00,2023-07-08 09:28:00,2023-08-07,684,2,979.0,427.0,811,6,3,3,0,5,709.4166666666666,0,2023.0,9.0,8.0
33686,1,10,13,4253,62004,2023-09-08 11:55:00,2023-06-08 21:03:00,2023-07-08 07:31:00,2023-08-07,684,2,979.0,427.0,399,3,3,1,1,5,706.4666666666667,0,2023.0,9.0,8.0
33197,1,10,40,4253,60371,2023-09-08 11:55:00,2023-07-08 08:33:00,2023-07-08 08:35:00,2023-08-07,684,2,979.0,427.0,47,30,0,3,4,5,0.03333333333333333,0,2023.0,9.0,8.0
9710,1,10,40,4253,26868,2023-09-08 11:55:00,2023-07-08 08:51:00,2023-07-08 08:52:00,2023-08-07,684,2,979.0,427.0,704,34,2,3,2,5,0.016666666666666666,0,2023.0,9.0,8.0
13287,2,11,48,3682,63089,2023-09-08 11:55:00,2023-07-08 20:03:00,2023-07-08 20:05:00,2023-08-07,684,2,979.0,427.0,866,11,2,3,4,5,0.03333333333333333,0,2023.0,9.0,8.0
37505,1,11,48,4253,6875,2023-09-08 11:55:00,2023-07-08 22:33:00,2023-07-08 22:53:00,2023-08-07,684,2,979.0,427.0,977,30,0,3,4,5,0.3333333333333333,0,2023.0,9.0,8.0
25445,0,7,31,15200,15369,2023-09-08 11:55:00,2023-07-08 18:20:00,2023-07-08 18:32:00,2023-08-07,684,2,979.0,427.0,679,33,0,1,1,5,0.2,0,2023.0,9.0,8.0
11014,1,10,40,15548,59636,2023-11-07 23:55:00,2023-07-08 16:58:00,2023-07-08 17:02:00,2023-08-07,710,5,418.0,427.0,1141,39,2,1,0,1,0.06666666666666667,0,2023.0,11.0,7.0
47360,0,5,11,4253,13022,,2023-07-08 12:00:00,2023-07-08 12:21:00,2023-08-07,995,6,7999.0,427.0,645,37,1,4,2,1,0.35,1,,,
28292,1,5,25,4253,103,2023-09-08 11:55:00,2023-06-08 23:07:00,2023-07-08 01:28:00,2023-08-07,684,2,979.0,427.0,81,13,0,0,1,5,698.35,0,2023.0,9.0,8.0
