UserID,Top_Products
29dd57e6-ea04-443a-af26-03589cdc5db1,"['Electronics', 'Affiliates', 'Books & General merchandise']"
29dd9759-545f-4045-abc4-6a4f0eced573,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
29dddb29-6570-4bc8-b3d4-48dbe20741aa,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
29de46f9-6dbb-437e-ac9e-ad8f54e2d003,"['Books & General merchandise', 'Affiliates', 'Electronics']"
29e3726e-0ec2-4c94-9cf4-44c2f586bafa,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
29e70d72-25f1-4576-b986-1cfe86b3f82d,"['Electronics', 'Affiliates', 'Books & General merchandise']"
29e825ae-61c7-4670-acb2-8605152b2713,"['Electronics', 'Affiliates', 'Books & General merchandise']"
29ecac7f-1048-46b7-b887-f5e247a5a7e6,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
29ecda1b-283c-45d3-8998-255f261427b0,"['Electronics', 'Affiliates', 'Books & General merchandise']"
29f3b88a-3b21-4da2-857e-9367125699a6,"['Books & General merchandise', 'Affiliates', 'Electronics']"
29f6987b-766c-4c57-81b1-2d080eb5f096,"['Mobile', 'Affiliates', 'Books & General merchandise']"
29f8031a-2009-4296-9ac3-b93195fa5f56,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
29fac3ca-6003-4c94-8424-e3292d364b54,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
29fb1d7a-ad54-4a40-bc99-6d0c93e32f9b,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2a07822f-353f-46ea-b77b-9d1cbe25fa16,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a07b104-4ac6-482e-b403-9989900ed315,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a07fcf5-4438-4634-ac37-0be3d8fa1c67,"['Home', 'Affiliates', 'Books & General merchandise']"
2a0a0e24-4489-45bb-ae54-8f55be915751,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2a0f8ae3-f76a-4ecd-a91d-0c16ae97624b,"['Home', 'Affiliates', 'Books & General merchandise']"
2a10f515-417d-4b34-a210-7fc827610a14,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2a11ec05-c4ed-4a27-9c32-6c84b4e61553,"['Home', 'Affiliates', 'Books & General merchandise']"
2a154882-48bc-49e7-9ea1-773acd927f73,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a19859f-62e2-47d6-8d13-82be9c5efe69,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a1b7424-8f1c-425e-b884-fce346b6b08d,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a1f6895-b52a-410a-96c9-bc128fb0b84f,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a266a28-1e48-422e-ad1e-f2728a16ebdb,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2a277a21-33f4-47c0-b945-0227f6e2a046,"['Home', 'Affiliates', 'Books & General merchandise']"
2a2db44d-9865-4903-a87b-3041a7a88b11,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a2e6432-9036-4edb-80e9-7efea5b55d5c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a32653c-e0ce-4bfd-b5d0-3461485dbf89,"['Home', 'Affiliates', 'Books & General merchandise']"
2a472396-0540-4069-9c40-b307057f8071,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2a4c84d7-c658-44b7-9dc6-3ce818b996a0,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a52e05f-4a52-48d7-bb2c-3ff7b44f7983,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a5528ed-86ad-4519-bce8-5b28733736b0,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a5845ad-bc37-45d0-abe2-0b37ac870c01,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a5f4282-5c0a-43a9-8c81-0fa351e30ee0,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a6468c0-a617-4e1d-a193-79e07b95411e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a666355-0145-4214-83cf-c9e372aedd11,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2a6a506b-7de5-4792-a00b-6146caade7da,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2a6e876f-a25d-4147-9c7d-e728d7f7185c,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a6ea167-bf06-497f-87cd-194276ec0304,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a711b46-c8ce-4d34-9039-f45fde2909ae,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2a734824-969e-4a33-bff6-eef1af730529,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a7b8a25-b78b-4cbd-8445-c622a3b74004,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2a7d33de-9877-46a4-aca7-1057c176b237,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a7e0644-18e9-44ea-943d-e79b9ca4b163,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2a822b56-5b96-48d8-a840-609f89ad5b3e,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a844d43-b364-4d23-be42-93e11ab81363,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2a8c2a1e-509a-40c1-a0cb-a5226e141ccc,"['Home', 'Affiliates', 'Books & General merchandise']"
2a8dc5c7-56de-42f8-aedb-775ad25e2e2e,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a91c8b6-1c9d-4082-aff3-1f29a94ee12f,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a95685d-d403-4c09-8265-f18eb673c5c8,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a95ffac-3c50-4e4d-90a7-b6a61fb45ab3,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2a96c17c-ef62-42bc-9835-42e78f51b870,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2a9757b9-21c3-40ca-8684-ab1dc5511af0,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2aa5ff4e-4dca-4e41-b1a7-8f2ff83993b4,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2aa694fb-1f92-46c9-88bb-d3a73566caa6,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2aa9f791-d5fc-43fd-9ae7-31852dbf605b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2aae5a91-72b9-4da7-ab4a-a6022b42309a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2aaf2754-4cfe-48af-8bf4-9ce81c997ab8,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2ab02871-2700-4b03-8a75-360a03e24ef3,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ab4e8af-1714-42fd-8413-312652637976,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2ab732b6-508a-4ea9-9fdf-4eba529683e2,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ab948f1-c822-484c-a019-69f59968ae02,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2abcb733-d835-4b6a-b59c-a3c4fd0eff3b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ac4dad7-6020-4360-ae88-a5acb4a0428c,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2ac87627-8159-4a6c-870e-f67f6ca456e7,"['Home', 'Affiliates', 'Books & General merchandise']"
2ac9e04b-265e-42a4-8ab5-3cceef27105f,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2acb7e39-7fc2-4c64-8182-4c97d3942e66,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2acce59f-3c01-4083-a594-3ab5bd48c997,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ad0a3c7-bc77-4a4f-9e29-0b25a028a813,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2ad15450-ed0b-48b0-838d-ba36b61bec38,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2ad2073f-677c-415d-9244-bc25a52054d1,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2ad4e1cb-60e8-4a0f-91aa-c253c185ba26,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2ad6513b-d4c2-4562-bfac-6a9fc1007d6f,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2adb7651-c900-43b9-a539-d8f1d64df3c5,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2adbd73b-82ec-49a6-b419-8d189db1fa18,"['Home', 'Affiliates', 'Books & General merchandise']"
2adbed7b-cb9b-42ff-b5f3-12e6f296e423,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2ae17f51-6f7b-491c-b9fa-d5434852e8f3,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ae2cbbc-87e6-4fb2-9c1f-606905f64069,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2ae49106-a792-4825-854e-b3e4176c7591,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2aea39f8-0018-4644-ad0d-9d742c1d49ec,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2aebb5b6-3e8a-484b-9814-f922d813d8a0,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2af109ee-89fd-4b7c-914f-7aa78596cc69,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2af250ed-4360-4711-b893-3edfc2446ffc,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2af7017c-b7df-44c3-9333-5e287ebf528d,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2af75820-efb3-4ae4-80dc-dd6b31abe843,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2afe3adf-8f34-4503-81d1-f832b4e6f3e5,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2b04a606-8f11-4bc7-bcf1-9d6323a66e75,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2b0a23fb-18d1-411e-bbfc-b202612b6006,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2b0ba83b-8124-4632-b802-bac44958f60e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b0f97b4-b94a-4c1b-8409-c8999daf4080,"['Home', 'Affiliates', 'Books & General merchandise']"
2b117739-6972-4d9f-ab66-79132f36f453,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b16f62c-66ae-4661-9731-f9e8a813cd76,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b1e9679-713a-4308-b335-d776347d79a7,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b20e27e-96dd-45ed-be15-b6d0d0d2f33a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b22b0be-aa3a-4876-92f1-d85e4d55be0f,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2b2ccf2f-221b-41f0-8d5d-ccfc806a76dd,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2b302419-b87d-478d-8cbf-fa1e2d0d1900,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b32769b-0da2-4c49-b4cc-3bfd6a111a04,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b3ae883-2114-4db7-a6e3-9226ccb61f44,"['Home', 'Affiliates', 'Books & General merchandise']"
2b3bf081-41ee-41fc-8568-0540e3ef0899,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b3cd9d1-bb13-41da-80e1-c9989a7f41c6,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b42e090-d77b-4a95-ad88-f524bd3fa8a0,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b464294-3031-47a3-8e17-497ad4d1e0d7,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2b53554f-5e7e-474c-b49a-37e07c4d5f5a,"['Home', 'Affiliates', 'Books & General merchandise']"
2b57fbc7-4e6e-44c9-9b65-09176994fabb,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2b5c1ac4-8286-4a05-875f-67e0a5cb2540,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b5e10f3-9a7a-412d-92ce-d723def6e2d7,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2b600bf9-2660-48b5-80df-6794568c4e21,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2b62d954-7b80-4c2b-9a4e-547ac613f191,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b639315-a577-4519-96cd-1b7cb04e6028,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2b6dbdc2-8532-416a-b953-095064fc9f8c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2b72b470-2ee7-490d-8b9b-e614a2da5b99,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b72f450-9a34-416d-85ff-b6361cd733a3,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2b769e7a-5e44-45cf-b9e8-7664a60d8bfa,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2b7797f8-6bce-43c1-8946-df938e09bae0,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b7c3440-8f2d-4520-8676-c20314bbd514,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b8200da-b90e-4b9a-b5d7-b867207aec34,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b8317cd-1ad0-45a1-95d7-ca2847d20e7b,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2b8d1fc6-a516-477e-9eb0-cfe7eebc02bd,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b8f6a93-41dc-4c57-949a-b488b245b4ab,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b924363-67d4-41a1-99df-4d8862a52af7,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2b95105a-d8aa-47bd-85a9-d5ae90d6a4ac,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2b9a7935-b236-4e45-a98a-c2112209c2f9,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2b9dedb5-9fab-40f5-a98f-58f9983f6cc8,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ba22fda-bd0a-4410-9969-0c53dbef0a8d,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2ba56a6b-e306-4d7f-9c30-d74d9eea4665,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2ba5dfb2-0734-4812-b5c7-55213bb39e45,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ba8d3cf-cb4d-4767-8097-2a7daa47003e,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2ba93af1-0867-4ada-816e-ba9a94d5e92f,"['Home', 'Affiliates', 'Books & General merchandise']"
2baaee24-362c-4b2b-8b7f-605e4f188611,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2bb03d52-5f83-4527-a4c3-d72787414b41,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2bb20295-7356-4535-999f-6b0075894922,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2bc4301b-eed1-4049-92d6-975386b69b88,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2bc6da5f-c752-4e9b-97d3-3ddfb6956374,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2bc775fb-f032-477c-a37c-6c84325b82be,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2bc78bdc-5624-407a-afb0-82a2d25fb8fa,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2bcabcf8-21a4-4a7b-a6ea-1af6dd5c2368,"['Home', 'Affiliates', 'Books & General merchandise']"
2bccc443-59c4-40fc-94d8-04f1a1b10983,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2bd3b516-6e4b-49de-b71b-9afce38be755,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2bde6da8-24fd-4d9f-9d07-6940e4abab92,"['Home', 'Affiliates', 'Books & General merchandise']"
2bdfa7f4-034c-46f2-8673-109e5422b0fa,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2bf2ca2f-570a-4791-a587-e98975264579,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2bf304b3-a13a-429e-8f2f-579176d3511f,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2bf4f593-2174-4f99-968a-20c391aad56e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2bf595eb-5bfa-4b62-ab6b-02390fb03609,"['Home', 'Affiliates', 'Books & General merchandise']"
2bfa3efd-0c93-49f0-90e6-25e16b41bf0e,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2bfa6c2d-445d-4597-a7ff-ba8714c93062,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c04c3ca-f0c5-486d-9abb-d41662d0d44b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c0824f0-33d7-4d04-9264-d270ae31c095,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c0c95ad-dd99-4cca-9471-1a9178f06432,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c0d28c2-c51e-4b53-b94d-0873b54f5adc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2c0d6035-9482-4aeb-8156-8cf9780563eb,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c120eb3-b05b-4122-9bf7-0edbee3dc80b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2c149b8d-09ca-4c09-9ba0-c4f0f049cceb,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2c15cdae-f688-4492-b017-7f266e82c7d7,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c166d26-d11f-4a00-bdcf-ea6fb968abdc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2c18fa91-5dd6-47f6-a9ea-ee7f76dc9f13,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c1be7f6-a391-4303-a9c6-eb940607daff,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c2a1a35-3119-4c46-a28a-901fa149b37c,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c2a719b-2c1f-4d0f-a42e-99f8f432b94a,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c314f7a-3df1-4969-b51e-d848fedff737,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c348639-084c-404d-8167-d76162d81c39,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c384697-6b94-48b1-8c01-557686020217,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c3858d3-7dec-4055-a86d-e0f42ff77289,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c3bc569-a9ee-414d-afd3-f3d98db1b538,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c40d30e-c05d-45a0-8117-1b2d71fa7521,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2c450c4f-a78b-4644-891b-0f20a80b0a9d,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c4664db-5d42-4752-981e-f5c20a2cb6fe,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c4705f2-f494-4fc0-93bb-ee0b94241f7a,"['Home', 'Affiliates', 'Books & General merchandise']"
2c4e1e1c-ac59-470a-b480-cb97180c536b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c530eb5-bdd0-48b3-937c-a4d5868355c2,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c59ca32-e60f-4102-9a7d-a55338b968fb,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c5ee224-badb-476f-ba35-8ed6e856ca4c,"['Home', 'Affiliates', 'Books & General merchandise']"
2c6056cc-bf1a-44d3-8d56-ee6b21364ba1,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c639af6-53e2-4e36-8ffa-e58b151d9b4c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2c65daaf-ba07-4030-8532-b17e2e7ae595,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c664ae9-6627-478a-99d9-87f4d4182cfb,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2c694773-53cf-436a-b056-feed56c7d7ab,"['Home', 'Affiliates', 'Books & General merchandise']"
2c6aa6ee-19d3-40bb-be5f-10601142dc2e,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2c6f46a6-fa51-42f4-b7ca-cc8055adcddf,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2c713012-54cc-4c9a-94c1-70420d15fd75,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2c8452f8-ad9c-4c20-b936-fc6ae5e4d1f9,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2c9ef379-d8e6-49c2-89ac-38d145c7015e,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2ca233a5-99c2-458b-b4fb-05647e776348,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2ca36224-b322-45ea-9176-33ec25a7b286,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2ca450b8-8787-4f73-992f-9f089d547b20,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2ca453ab-900e-4411-be8c-5a7a928b0a46,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2caea15b-cb0b-449b-ab92-4fbe01a9d924,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cb30bda-acd2-444f-ad30-73cb803db040,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2cb49849-890b-41c9-889e-277bcb209488,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cb7ed36-188e-463e-999d-712f8dc07ca6,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2cbb2a8c-a3d8-40bd-84d6-6d3e5f58c225,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cbc7e6f-6e64-4160-bd17-6718a2ee7243,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cbffbd3-c60d-44b0-8522-303ca6413f20,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cc3344a-7372-4b13-8216-00b805c4d4de,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2cc43419-0761-421d-8a05-e1edd4768e07,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cc73919-85f1-4e07-9418-04a2825bbf44,"['Home', 'Affiliates', 'Books & General merchandise']"
2cc73b82-111a-4828-a11f-51d253ee2669,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2ccf008f-449c-4bcb-a036-8bad4d1091b7,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2cdbb6c9-f8fa-44dd-8340-423983f34c16,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2cdcb82d-e97b-4362-b682-7132ad284233,"['Home', 'Affiliates', 'Books & General merchandise']"
2cdda5a9-4f65-4e25-9c83-4a73decd0be6,"['Home', 'Affiliates', 'Books & General merchandise']"
2cdfa124-825d-4f0c-9959-8daf241c6aa8,"['Home', 'Affiliates', 'Books & General merchandise']"
2ce21039-f975-40ce-ad32-f7e24d956816,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2ce51856-5256-4937-83ad-30e3c871cb49,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2ce7bee0-92e2-4a57-b665-4817fa4bd62b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2ce8d593-5ec4-4b91-b00f-b2ee5a455e9b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2cee2afa-d67e-44d8-9dd8-28038e6fe68f,"['Home', 'Affiliates', 'Books & General merchandise']"
2cef5a7e-1862-4ccb-9c71-938229084ad5,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cf8929c-5528-47b1-a893-7d852dc510d2,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2cf9f7e9-0c69-4d9c-8fb0-cd781c78d3f9,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cfa7926-7078-40ae-8955-cf62fbb658ed,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2cfb5b5a-34e8-42b3-9cd6-21df941a1f9a,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2cfc7959-2407-47e8-83f7-c10ea7735101,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2cfece26-d72b-459a-8ecc-3b75933adae2,"['Home', 'Affiliates', 'Books & General merchandise']"
2d04831b-e67a-49c4-8a3b-1e80b95bc56b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d04d544-da3d-4c50-a9cb-c12bcaf7bbb5,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d056cbe-fabb-4837-b9c4-7ec63cfb4623,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2d08fe75-f1dc-45ef-af97-a2f964b89ad1,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2d128e09-3875-45f9-84a8-fec9eec94a91,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d128fcd-0368-4718-a00c-8c713c307b6a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d16e07e-9579-46b3-a8c2-cc3c0bf3f3b2,"['Home', 'Affiliates', 'Books & General merchandise']"
2d179bd3-09f9-44eb-9ea4-8c3d86f1de57,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d1f35b7-a14e-4536-aed3-884223f016bb,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2d267a4c-9de5-4d29-a5b7-229df3c691aa,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d2b1c93-28ec-4fff-9adb-1dbf26d48478,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2d2defde-b474-4205-a0ab-44f9b1ae0fb2,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d30ee2d-d2b1-42f3-95d4-a29b5c340092,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d36469e-a96c-4c9f-9180-6bef942923ee,"['Mobile', 'Affiliates', 'Books & General merchandise']"
2d3f5793-c10a-4862-a95a-a6ad07a9db04,"['Home', 'Affiliates', 'Books & General merchandise']"
2d4554bf-c805-4907-a2ad-d02415f1172a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d487d75-f5af-4ee9-8276-4957726445fe,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2d5862c2-4c6e-42d6-82b2-ab021807ffaa,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2d59a3b4-fac8-4d57-9c96-3f9e83a2cc2f,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d5a22ea-1cd8-4789-b5a5-39136ff7d4d7,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2d5a6c87-41d4-4597-ba86-1fd25dd3ecd7,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
2d5c6c7e-b83d-43e9-9966-96b6b6cfd4e9,"['Home', 'Affiliates', 'Books & General merchandise']"
2d5dd9a9-e400-4717-aab7-f11515290014,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d6074ae-77ac-4231-881e-0e2fa5acc348,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2d607c63-7369-460e-ae54-ed723ba1398e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d6527e3-f708-4b16-a203-fa2ff07c8a60,"['Home', 'Affiliates', 'Books & General merchandise']"
2d67a7c1-8e2e-46c9-a902-bbb84f02a9bf,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d6d3f19-0822-45c6-b7eb-95b72ec88d19,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d6e44b6-a640-4f8a-81b7-62340dd7f486,"['Electronics', 'Affiliates', 'Books & General merchandise']"
2d6e64be-23ff-4f38-9b9e-a50b814a5828,"['Books & General merchandise', 'Affiliates', 'Electronics']"
2d7016de-575a-4416-ab27-2a57e30e2164,"['Furniture', 'Affiliates', 'Books & General merchandise']"
2d774257-b5eb-4649-9c14-b286bea91931,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
2d7dbef8-cbe3-4279-ba53-b97c5d4a058b,"['Mobile', 'Affiliates', 'Books & General merchandise']"
